,1011,1112,1213,1314,1415,bath,bath_home,bath_opp,bath_points,bath_win,exeter,exeter_home,exeter_opp,exeter_points,exeter_win,game,gloucester,gloucester_home,gloucester_opp,gloucester_points,gloucester_win,harlequins,harlequins_home,harlequins_opp,harlequins_points,harlequins_win,irish,irish_home,irish_opp,irish_points,irish_win,leicester,leicester_home,leicester_opp,leicester_points,leicester_win,negatives,newcastle,newcastle_home,newcastle_opp,newcastle_points,newcastle_win,northampton,northampton_home,northampton_opp,northampton_points,northampton_win,opponent,points,points_against,points_diff,round,sale,sale_home,sale_opp,sale_points,sale_win,saracens,saracens_home,saracens_opp,saracens_points,saracens_win,team,wasps,wasps_home,wasps_opp,wasps_points,wasps_win,welsh,welsh_home,welsh_opp,welsh_points,welsh_win,win,worcester,worcester_home,worcester_opp,worcester_points,worcester_win,yorkshire,yorkshire_home,yorkshire_opp,yorkshire_points,yorkshire_win
0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,1,0,1,42.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,harlequins,40.0,42.0,-2.0,1,0,0,0,0.0,0,0,0,0,0.0,0,wasps,1,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,1,1,0,43.0,1,2,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,sale,43.0,6.0,37.0,1,1,0,1,6.0,1,0,0,0,0.0,0,exeter,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,3,1,1,0,19.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,0,1,24.0,0,northampton,19.0,24.0,-5.0,1,0,0,0,0.0,0,0,0,0,0.0,0,gloucester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,1.0,0.0,0.0,1,0,1,24.0,0,0,0,0,0.0,0,4,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,bath,23.0,24.0,-1.0,1,0,0,0,0.0,0,0,0,0,0.0,0,worcester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,5,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,3.0,1,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,irish,40.0,3.0,37.0,1,0,0,0,0.0,0,1,1,0,40.0,1,saracens,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,6,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,38.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,leicester,13.0,38.0,-25.0,1,0,0,0,0.0,0,0,0,0,0.0,0,welsh,0,0,0,0.0,0,1.0,1.0,0.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,7,0,0,0,0.0,0,1,1,0,40.0,1,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,welsh,40.0,3.0,37.0,2,0,0,0,0.0,0,0,0,0,0.0,0,harlequins,0,0,0,0.0,0,1.0,0.0,1.0,3.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,1.0,0.0,0.0,1,1,0,30.0,1,0,0,0,0.0,0,8,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,wasps,30.0,23.0,7.0,2,0,0,0,0.0,0,0,0,0,0.0,0,bath,1,0,1,23.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,9,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,1,0,34.0,1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,worcester,34.0,26.0,8.0,2,0,0,0,0.0,0,0,0,0,0.0,0,leicester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,10,1,0,1,40.0,0,0,0,0,0.0,0,1,1,0,31.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,gloucester,31.0,40.0,-9.0,2,0,0,0,0.0,0,0,0,0,0.0,0,irish,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,11,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,saracens,16.0,23.0,-7.0,2,1,1,0,16.0,0,1,0,1,23.0,0,sale,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,1,0,1,21.0,1,12,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,1,0,24.0,1,exeter,24.0,21.0,3.0,2,0,0,0,0.0,0,0,0,0,0.0,0,northampton,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,1.0,0.0,0.0,1,1,0,14.0,0,0,0,0,0.0,0,13,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,0,1,18.0,0,northampton,14.0,18.0,-4.0,3,0,0,0,0.0,0,0,0,0,0.0,0,bath,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,14,1,0,1,16.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,gloucester,16.0,16.0,0.0,3,0,0,0,0.0,0,0,0,0,0.0,0,worcester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,15,0,0,0,0.0,0,1,1,0,37.0,1,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,sale,37.0,14.0,23.0,3,1,0,1,14.0,1,0,0,0,0.0,0,harlequins,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,16,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,14.0,1,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,irish,43.0,14.0,29.0,3,0,0,0,0.0,0,0,0,0,0.0,0,wasps,1,1,0,43.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,17,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,9.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,leicester,9.0,9.0,0.0,3,0,0,0,0.0,0,1,1,0,9.0,0,saracens,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,1,0,1,24.0,1,18,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,exeter,25.0,24.0,1.0,3,0,0,0,0.0,0,0,0,0,0.0,0,welsh,0,0,0,0.0,0,1.0,1.0,0.0,25.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,19,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,welsh,19.0,29.0,-10.0,4,1,1,0,19.0,0,0,0,0,0.0,0,sale,0,0,0,0.0,0,1.0,0.0,1.0,29.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,1.0,0.0,0.0,1,0,1,22.0,1,0,0,0,0.0,0,20,0,0,0,0.0,0,0,0,0,0.0,0,1,1,0,29.0,1,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,bath,29.0,22.0,7.0,4,0,0,0,0.0,0,0,0,0,0.0,0,irish,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,21,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,1,0,37.0,1,worcester,37.0,31.0,6.0,4,0,0,0,0.0,0,0,0,0,0.0,0,northampton,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,22,1,1,0,29.0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,wasps,29.0,22.0,7.0,4,0,0,0,0.0,0,0,0,0,0.0,0,gloucester,1,0,1,22.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,23,0,0,0,0.0,0,1,0,1,22.0,0,0,0,0,0.0,0,1,1,0,9.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,harlequins,9.0,22.0,-13.0,4,0,0,0,0.0,0,0,0,0,0.0,0,leicester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,1,1,0,14.0,1,24,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,saracens,14.0,12.0,2.0,4,0,0,0,0.0,0,1,0,1,12.0,1,exeter,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,25,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,1,0,24.0,1,wasps,24.0,6.0,18.0,5,0,0,0,0.0,0,0,0,0,0.0,0,northampton,1,0,1,6.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,26,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,11.0,1,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,irish,35.0,11.0,24.0,5,0,0,0,0.0,0,0,0,0,0.0,0,worcester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,1.0,0.0,0.0,1,1,0,31.0,1,0,0,0,0.0,0,27,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,sale,31.0,10.0,21.0,5,1,0,1,10.0,1,0,0,0,0.0,0,bath,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,1,0,1,8.0,1,28,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,1,0,30.0,1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,exeter,30.0,8.0,22.0,5,0,0,0,0.0,0,0,0,0,0.0,0,leicester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,29,0,0,0,0.0,0,1,1,0,16.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,saracens,16.0,18.0,-2.0,5,0,0,0,0.0,0,1,0,1,18.0,0,harlequins,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,30,1,0,1,31.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,gloucester,25.0,31.0,-6.0,5,0,0,0,0.0,0,0,0,0,0.0,0,welsh,0,0,0,0.0,0,1.0,1.0,0.0,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,31,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,20.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,leicester,8.0,20.0,-12.0,6,1,1,0,8.0,0,0,0,0,0.0,0,sale,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,1.0,0.0,0.0,1,0,1,10.0,1,0,0,0,0.0,0,32,1,1,0,16.0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,bath,16.0,10.0,6.0,6,0,0,0,0.0,0,0,0,0,0.0,0,gloucester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,1,1,0,42.0,1,33,0,0,0,0.0,0,1,0,1,28.0,1,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,harlequins,42.0,28.0,14.0,6,0,0,0,0.0,0,0,0,0,0.0,0,exeter,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,34,0,0,0,0.0,0,0,0,0,0.0,0,1,1,0,39.0,1,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,0,1,17.0,1,northampton,39.0,17.0,22.0,6,0,0,0,0.0,0,0,0,0,0.0,0,irish,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,35,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,saracens,23.0,28.0,-5.0,6,0,0,0,0.0,0,1,0,1,28.0,0,welsh,0,0,0,0.0,0,1.0,1.0,0.0,23.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,36,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,worcester,10.0,6.0,4.0,6,0,0,0,0.0,0,0,0,0,0.0,0,wasps,1,1,0,10.0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,37,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,sale,23.0,16.0,7.0,7,1,0,1,16.0,1,0,0,0,0.0,0,worcester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,1.0,0.0,0.0,1,1,0,23.0,1,1,0,1,15.0,1,38,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,exeter,23.0,15.0,8.0,7,0,0,0,0.0,0,0,0,0,0.0,0,bath,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,39,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,1,0,6.0,0,saracens,6.0,16.0,-10.0,7,0,0,0,0.0,0,1,0,1,16.0,0,northampton,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,40,1,1,0,27.0,1,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,21.0,1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,leicester,27.0,21.0,6.0,7,0,0,0,0.0,0,0,0,0,0.0,0,gloucester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,41,0,0,0,0.0,0,1,0,1,31.0,0,1,1,0,28.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,harlequins,28.0,31.0,-3.0,7,0,0,0,0.0,0,0,0,0,0.0,0,irish,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,42,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,welsh,29.0,19.0,10.0,7,0,0,0,0.0,0,0,0,0,0.0,0,wasps,1,1,0,29.0,1,1.0,0.0,1.0,19.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,43,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,9.0,1,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,irish,21.0,9.0,12.0,8,1,1,0,21.0,1,0,0,0,0.0,0,sale,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,44,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,1,0,16.0,1,-1,0.0,0.0,0.0,0.0,0.0,1,0,1,12.0,1,northampton,16.0,12.0,4.0,8,0,0,0,0.0,0,0,0,0,0.0,0,leicester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,1,1,0,33.0,1,45,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,worcester,33.0,9.0,24.0,8,0,0,0,0.0,0,0,0,0,0.0,0,exeter,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,46,1,0,1,25.0,1,1,1,0,28.0,1,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,gloucester,28.0,25.0,3.0,8,0,0,0,0.0,0,0,0,0,0.0,0,harlequins,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,47,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,wasps,29.0,24.0,5.0,8,0,0,0,0.0,0,1,1,0,29.0,1,saracens,1,0,1,24.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,1.0,0.0,0.0,1,0,1,9.0,1,0,0,0,0.0,0,48,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,bath,16.0,9.0,7.0,8,0,0,0,0.0,0,0,0,0,0.0,0,welsh,0,0,0,0.0,0,1.0,1.0,0.0,16.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,1.0,0.0,0.0,1,1,0,21.0,1,0,0,0,0.0,0,49,0,0,0,0.0,0,1,0,1,18.0,1,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,harlequins,21.0,18.0,3.0,9,0,0,0,0.0,0,0,0,0,0.0,0,bath,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,50,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,saracens,12.0,3.0,9.0,9,0,0,0,0.0,0,1,0,1,3.0,1,worcester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,51,1,1,0,29.0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,sale,29.0,3.0,26.0,9,1,0,1,3.0,1,0,0,0,0.0,0,gloucester,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,52,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,1,1,0,23.0,1,welsh,23.0,16.0,7.0,9,0,0,0,0.0,0,0,0,0,0.0,0,northampton,0,0,0,0.0,0,1.0,0.0,1.0,16.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,53,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,1,12.0,1,-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,leicester,14.0,12.0,2.0,9,0,0,0,0.0,0,0,0,0,0.0,0,wasps,1,1,0,14.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
